,stop_name,stop_id,latitude,longitude,SEQ,GRUPO,SENTIDO,TIPO,ITINERARY_ID,line_id
190,"Rua Antônio Moreira Lopes, 1052 - Cajuru",140384,"-25,474933691362","-49,191667535539",12,,Acrópole,Chapéu chinês,11333,332
191,"Rua Benedito Mário da Silva, 153 - Cajuru",140378,"-25,466499618674","-49,195080896052",6,,Acrópole,Chapéu chinês,11333,332
192,"Rua João Tobias de Paiva Neto, 492 - Cajuru",140393,"-25,467464269473","-49,194707616123",21,,Acrópole,Chapéu chinês,11333,332
193,"Rua João Tobias de Paiva Neto, 588 - Cajuru",140392,"-25,468616934942","-49,194655313047",20,,Acrópole,Chapéu chinês,11333,332
194,"Rua Benedito Mário da Silva, 153 - Cajuru",140377,"-25,466542081746","-49,195724046974",22,,Acrópole,Chapéu chinês,11333,332
195,"Rua Antônio Moreira Lopes, 805 - Cajuru",140383,"-25,472660648912","-49,191752595373",11,,Acrópole,Chapéu chinês,11333,332
196,"Rua João Tobias de Paiva Neto, 1663 - Cajuru",140932,"-25,477518318291","-49,195957639974",16,,Acrópole,Chapéu chinês,11333,332
197,"Rua Engenheiro Benedito Mário da Silva, 756 - Cajuru",140647,"-25,46914","-49,20388",3,,Acrópole,Chapéu chinês,11333,332
198,"Rua Engenheiro Benedito Mário da Silva, 569 - Cajuru",140227,"-25,469519641505","-49,205904227018",26,,Acrópole,Chapéu chinês,11333,332
199,"Rua João Tobias de Paiva Neto, 1368 - Cajuru",140389,"-25,474955265232","-49,194542660269",17,,Acrópole,Chapéu chinês,11333,332
200,"Rua Antônio Moreira Lopes, 275 - Cajuru",140381,"-25,468156565941","-49,191910555226",9,,Acrópole,Chapéu chinês,11333,332
201,"Rua Leonardo Novicki, 8 - Cajuru",140376,"-25,467446676849","-49,198470669002",23,,Acrópole,Chapéu chinês,11333,332
202,"Rua Engenheiro Benedito Mário da Silva, 1031 - Cajuru",140225,"-25,468698161648","-49,201938046627",4,,Acrópole,Chapéu chinês,11333,332
203,"Rua Engenheiro Benedito Mário da Silva, 570 - Cajuru",140228,"-25,46962","-49,20589",2,,Acrópole,Chapéu chinês,11333,332
204,"Rua Antônio Moreira Lopes, 1783 - Cajuru",141032,"-25,466826391904","-49,19244202255",8,,Acrópole,Chapéu chinês,11333,332
205,"Rua Antônio Moreira Lopes, 1545 - Cajuru",140386,"-25,4796642994","-49,194003433443",14,,Acrópole,Chapéu chinês,11333,332
206,"Rua Leonardo Novicki, 8 - Cajuru",140375,"-25,467723882337","-49,19849188643",5,,Acrópole,Chapéu chinês,11333,332
207,"Rua Antônio Moreira Lopes, 1301 - Cajuru",140385,"-25,476962290382","-49,192518324799",13,,Acrópole,Chapéu chinês,11333,332
208,"Rua Engenheiro Benedito Mário da Silva, 756 - Cajuru",140226,"-25,469009161939","-49,203829567134",25,,Acrópole,Chapéu chinês,11333,332
209,Terminal Centenário - 332 - Acrópole,105105,"-25,46889126142","-49,208217552246",27,14483,Acrópole,Plataforma,11333,332
210,"Rua Engenheiro Benedito Mário da Silva, 1031 - Cajuru",140224,"-25,46853","-49,20197",24,,Acrópole,Chapéu chinês,11333,332
211,"Rua João Tobias de Paiva Neto, 894 - Cajuru",140391,"-25,47107236615","-49,19460569218",19,,Acrópole,Chapéu chinês,11333,332
212,"Rua Rivadávia Fonseca de Macedo, 283 - Cajuru",141033,"-25,478914214774","-49,196003539364",15,,Acrópole,Chapéu chinês,11333,332
213,"Rua Leonardo Novicki, 8 - Cajuru",140375,"-25,467723882337","-49,19849188643",6,,Agrícola (Circular),Chapéu chinês,638,334
214,"Rua Amador Bueno, 1072 - Cajuru",140395,"-25,46656605399","-49,203063265047",3,,Agrícola (Circular),Domus,638,334
215,"Rua Rutildo Pulido, 545- Cajuru",140409,"-25,465540713767","-49,192452915344",16,,Agrícola (Circular),Chapéu chinês,638,334
216,"Rua Amador Bueno, 1072 - Cajuru",140396,"-25,466439773669","-49,203044023314",22,,Agrícola (Circular),Domus,638,334
217,"Rua Amador Bueno, 1318 - Cajuru",140397,"-25,465991447122","-49,200700262566",4,,Agrícola (Circular),Domus,638,334
218,"Rua Amador Bueno, 1295 - Cajuru",140398,"-25,46588","-49,20073",21,,Agrícola (Circular),Domus,638,334
219,"Rua Luís Visinoni, 1351 - Cajuru",140401,"-25,464541339868","-49,196342215939",8,,Agrícola (Circular),Chapéu chinês,638,334
220,"Rua Leonardo Novicki, 863 - Cajuru",140403,"-25,460458287857","-49,196597055225",10,,Agrícola (Circular),Chapéu chinês,638,334
221,"Rua Benedito Mário da Silva, 153 - Cajuru",140377,"-25,466542081746","-49,195724046974",18,,Agrícola (Circular),Chapéu chinês,638,334
222,Terminal Centenário - 334 - Agricola,105106,"-25,469209971689","-49,208329946941",1,14483,Agrícola (Circular),Plataforma,638,334
223,Terminal Centenário - 334 - Agricola,105106,"-25,469209971689","-49,208329946941",24,14483,Agrícola (Circular),Plataforma,638,334
224,"Rua Fernando Zibarth, 1609 - Cajuru",140407,"-25,463286096739","-49,193789504299",14,,Agrícola (Circular),Chapéu chinês,638,334
225,"Rua Luís Visinoni, 1455 - Cajuru",140400,"-25,46656","-49,19705",7,,Agrícola (Circular),Chapéu chinês,638,334
226,"Rua Santa Lúcia, 1051 - Cajuru",140405,"-25,45895","-49,19418",12,,Agrícola (Circular),Chapéu chinês,638,334
227,"Rua Tunísia, 528 - Cajuru",140687,"-25,467305112928","-49,200166938658",5,,Agrícola (Circular),Placa em cano,638,334
228,"Rua Leonardo Novicki, 1117 - Cajuru",140402,"-25,46248","-49,19627",9,,Agrícola (Circular),Chapéu chinês,638,334
229,"Rua Sebastião Marcos Luis, Cajuru",140404,"-25,45921","-49,19618",11,,Agrícola (Circular),Chapéu chinês,638,334
230,"Rua Amador Bueno, 806 - Cajuru",140685,"-25,467141861457","-49,205399968133",2,,Agrícola (Circular),Placa em cano,638,334
231,"Rua Amador Bueno, 818 - Cajuru",140394,"-25,467103231057","-49,205643255849",23,,Agrícola (Circular),Domus,638,334
232,"Rua Santa Lúcia, 1258 - Cajuru",140406,"-25,460814300647","-49,193302186508",13,,Agrícola (Circular),Chapéu chinês,638,334
233,"Rua Santa Lúcia, 1878 - Cajuru",140408,"-25,46497","-49,19221",15,,Agrícola (Circular),Chapéu chinês,638,334
234,"Rua Leonardo Novicki, 8 - Cajuru",140376,"-25,467446676849","-49,198470669002",19,,Agrícola (Circular),Chapéu chinês,638,334
235,"Rua Tunísia, 528- Cajuru",140399,"-25,467224661206","-49,200045976687",20,,Agrícola (Circular),Chapéu chinês,638,334
236,"Rua Benedito Mário da Silva, 419 - Cajuru",140410,"-25,465896724608","-49,193527317791",17,,Agrícola (Circular),Chapéu chinês,638,334
237,"Alameda Dr. Muricy, 701 - Centro",110218,"-25,431382964984","-49,272843533262",3,,Água Verde,Placa em cano,12477,863
238,"Rua Monsenhor Manoel Vicente, 458 - Água Verde",150545,"-25,460621621026","-49,285358238115",17,,Água Verde,Placa em poste,12477,863
239,"R. Morretes, 617 - Portão, Curitiba - PR, 80610-150",150941,"-25,470800359465","-49,288453124849",22,,Água Verde,Chapéu chinês,12477,863
240,Praça Tiradentes - 863 - Água Verde,101017,"-25,428906334648","-49,271190197414",20,,Praça Tiradentes,Novo mobiliário,12494,863
241,"Rua Alferes Poli, 1089 - Centro",110025,"-25,445839181373","-49,269014497832",15,,Praça Tiradentes,Novo mobiliário,12494,863
242,"Rua Alferes Poli, 787 - Rebouças",110024,"-25,443478176732","-49,270140950921",16,,Praça Tiradentes,Novo mobiliário,12494,863
243,"Rua Lamenha Lins, 1283 - Reboucas",110349,"-25,447519099158","-49,272013269232",8,,Água Verde,Novo mobiliário,12477,863
244,Praça Rui Barbosa - 863 - Água Verde,102026,"-25,436527028414","-49,272802383714",18,,Praça Tiradentes,Linha Turismo,12494,863
245,"Rua Brasílio Itiberê, 2731-2839 - Rebouças",150719,"-25,4478000484","-49,270826391742",14,,Praça Tiradentes,Novo mobiliário,12494,863
246,"Rua Monsenhor Manoel Vicente, 646 - Água Verde",150536,"-25,463056631257","-49,286244708195",5,,Praça Tiradentes,Novo mobiliário,12494,863
247,"Rua Brasílio Itiberê, 3637 - Água Verde",150553,"-25,450982807634","-49,279158311977",11,,Praça Tiradentes,Novo mobiliário,12494,863
248,"Rua Monsenhor Manoel Vicente, 1092 - Água Verde",150560,"-25,465816088507","-49,287451089567",4,,Praça Tiradentes,Novo mobiliário,12494,863
249,"Rua Alm. Gonçalves, 2562 - Água Verde",150558,"-25,451484141832","-49,276494878426",11,,Água Verde,Novo mobiliário,12477,863
250,"Rua Prof. Assis Gonçalves, 1-55 - Água Verde",150552,"-25,453459184502","-49,280857491389",13,,Água Verde,Novo mobiliário,12477,863
251,"Rua Alferes Ângelo Sampaio, 1 - Água Verde",150223,"-25,452741835946","-49,278116588955",12,,Água Verde,Novo mobiliário,12477,863
252,"Rua Prof. Assis Gonçalves, 572 - Água Verde",150548,"-25,458095139878","-49,282764541998",8,,Praça Tiradentes,Placa em cano,12494,863
253,"Rua Brasílio Itiberê, 3001 - Água Verde",150555,"-25,448822445086","-49,273453253403",13,,Praça Tiradentes,Novo mobiliário,12494,863
254,"Rua Vinte e Quatro de Maio, 280-350 - Centro",110022,"-25,439756734365","-49,273240017786",5,,Água Verde,Novo mobiliário,12477,863
255,"Rua Alm. Gonçalves, 2026 - Rebouças",150556,"-25,44982028552","-49,272215413942",9,,Água Verde,Novo mobiliário,12477,863
256,"Rua Rio Grande do Sul, 646 (Permitido embarque sentido centro)",150533,"-25,464249302612","-49,283744276708",19,,Água Verde,Chapéu chinês,12477,863
257,"R. Ponta Grossa, 249 (Permitido embarque sentido centro)",150937,"-25,472444564732","-49,289127487557",23,,Água Verde,Chapéu chinês,12477,863
258,"Rua Alferes Poli, 400 - Rebouças",110026,"-25,440705808683","-49,271456482887",17,,Praça Tiradentes,Novo mobiliário,12494,863
259,"Rua Monsenhor Manoel Vicente, 242 - Água Verde",150546,"-25,458776259716","-49,284379231825",7,,Praça Tiradentes,Novo mobiliário,12494,863
260,"R. Monsenhor Manoel Vicente, 1261 - Água Verde",150892,"-25,467719267179","-49,288281318383",3,,Praça Tiradentes,Sem demarcação,12494,863
261,"Rua Ébano Pereira, 218 - Centro",110051,"-25,429273320617","-49,274994240349",2,,Água Verde,Placa em cano,12477,863
262,"Rua Alm. Gonçalves, 2316 - Água Verde",150557,"-25,45065221655","-49,274339723483",10,,Água Verde,Novo mobiliário,12477,863
263,"Av. dos Estados, 1036 (Permitido embarque sentido centro)",150891,"-25,46818197908","-49,287894946289",21,,Água Verde,Sem demarcação,12477,863
264,"Rua Monsenhor Manoel Vicente, 576 - Água Verde",150537,"-25,461057529014","-49,285367625848",6,,Praça Tiradentes,Novo mobiliário,12494,863
265,"R. Eng. Niepce da Silva, 488 - Portão, Curitiba - PR, 80610-280",150938,"-25,470706390069","-49,289449309487",1,,Praça Tiradentes,Novo mobiliário,12494,863
266,"Rua Prof. Assis Gonçalves, 301 - Água Verde",150550,"-25,456002110175","-49,281967925921",14,,Água Verde,Novo mobiliário,12477,863
267,Praça Tiradentes - 863 - Água Verde,101017,"-25,428906334648","-49,271190197414",1,,Água Verde,Novo mobiliário,12477,863
268,"Rua Vinte e Quatro de Maio, 712 - Rebouças",110023,"-25,444237601078","-49,27107815732",6,,Água Verde,Novo mobiliário,12477,863
269,"Rua Monsenhor Manoel Vicente, 281 - Água Verde",150547,"-25,458827116509","-49,284540164366",16,,Água Verde,Novo mobiliário,12477,863
270,"Av. dos Estados, 612 (Permitido embarque sentido centro)",150861,"-25,46582335989","-49,285305322354",20,,Água Verde,Novo mobiliário,12477,863
271,"R. Eng. Niepce da Silva, 488 - Portão, Curitiba - PR, 80610-280",150938,"-25,470706390069","-49,289449309487",24,,Água Verde,Novo mobiliário,12477,863
272,Marechal Floriano Peixoto - 180 - Água Verde / Abranches,103274,"-25,432385714464","-49,271107048935",19,,Praça Tiradentes,Novo mobiliário,12494,863
273,"Rua Prof. Assis Gonçalves, 302 - Água Verde",150551,"-25,455785358129","-49,281735914841",9,,Praça Tiradentes,Novo mobiliário,12494,863
274,"Rua Bento Viana, 76 - Água Verde",150231,"-25,452546679672","-49,280763527613",10,,Praça Tiradentes,Novo mobiliário,12494,863
275,"R. Amazonas, 1293",150888,"-25,469728981768","-49,287879496621",2,,Praça Tiradentes,Placa em poste,12494,863
276,Praça Rui Barbosa - 180 - Água Verde/Abranches,102036,"-25,435106145063","-49,273320050054",4,,Água Verde,Novo mobiliário,12477,863
277,"Rua Eng. Rebouças, 2664 - Jardim Botânico",110184,"-25,446178041965","-49,270925439998",7,,Água Verde,Novo mobiliário,12477,863
278,"Rua Prof. Assis Gonçalves, 571 - Água Verde",150549,"-25,458314914967","-49,282981800929",15,,Água Verde,Novo mobiliário,12477,863
279,"Rua Monsenhor Manoel Vicente, 647 - Água Verde",150535,"-25,462816583333","-49,286291646853",18,,Água Verde,Placa em cano,12477,863
280,"Rua Brasílio Itiberê, 3381 - Água Verde",150554,"-25,450080643011","-49,276761758223",12,,Praça Tiradentes,Novo mobiliário,12494,863
281,"Rua Santo Afonso de Ligório, 288 - Cabral",120958,"-25,397905134464","-49,255102629465",32,,Ahú,Novo mobiliário,596,265
282,"Rua Marechal Mallet, 470 - Ahu",120712,"-25,40755420375","-49,260647084656",25,,Ahú,Novo mobiliário,596,265
283,"Rua Santo Afonso de Ligório, 288 - Cabral",120958,"-25,397905134464","-49,255102629465",1,,Los Angeles,Novo mobiliário,597,265
284,"Av. Visc. de Guarapuava, 3118 - Batel",180885,"-25,443247023981","-49,285362989849",24,,Los Angeles,Novo mobiliário,597,265
285,"Av. Sete de Setembro, 5317 - Batel",180883,"-25,446585794272","-49,290213764853",26,,Los Angeles,Placa em cano,597,265
286,"Av. Sete de Setembro, 6609 - Seminário",180882,"-25,450809684392","-49,30127787704",30,,Los Angeles,Placa em cano,597,265
287,"Avenida Silva Jardim, 7075 - Rebouças",180891,"-25,449965644802","-49,294557602353",7,,Ahú,Novo mobiliário,596,265
288,"Rua Coronel Amazonas Marcondes, 1131 - Cabral",120726,"-25,399407869228","-49,253187565353",31,,Ahú,Placa em cano,596,265
289,"Rua Ébano Pereira, 218 - Centro",110051,"-25,429273320617","-49,274994240349",18,,Los Angeles,Placa em cano,597,265
290,"Av. Sete de Setembro, 6001 - Batel",180724,"-25,4478500705","-49,293519587464",27,,Los Angeles,Chapéu chinês,597,265
291,"Av. Sete de Setembro, 6001 - Seminário",180723,"-25,449025932357","-49,296590716786",28,,Los Angeles,Chapéu chinês,597,265
292,Praça Tiradentes - 207 - Cabral/ Osório - 260 - Mal.Hermes/Sta.Efigênia,101006,"-25,430175641103","-49,271831245369",16,,Ahú,Novo mobiliário,596,265
293,"R. Prefeito Rosalvo G Mello Leitão, 101 - Centro Cívico",120113,"-25,414183583213","-49,265916974491",20,,Ahú,Novo mobiliário,596,265
294,"Avenida Silva Jardim, 7591 - Rebouças",180893,"-25,45193707955","-49,299865693993",5,,Ahú,Novo mobiliário,596,265
295,"Av. Silva Jardim, 6265 - Água Verde",180888,"-25,447279893506","-49,287251264996",9,,Ahú,Novo mobiliário,596,265
296,"Av. Silva Jardim, 5845 - Água Verde",180887,"-25,445842437502","-49,283464656419",10,,Ahú,Novo mobiliário,596,265
297,"Av. Silva Jardim, 5437 - Água Verde",180886,"-25,444464304344","-49,279757173008",11,,Ahú,Chapéu chinês,596,265
298,"Av. Silva Jardim, 4713 - Água Verde",110082,"-25,441958250828","-49,273061631377",13,,Ahú,Novo mobiliário,596,265
299,"Rua Marechal Mallet, 280 - Ahu",120975,"-25,409587243469","-49,261167201223",24,,Ahú,Chapéu chinês,596,265
300,"Rua Jaime Veiga, 302 - Seminário",180899,"-25,452143138887","-49,310076527613",34,,Los Angeles,Novo mobiliário,597,265
301,"Av. Visc. de Guarapuava, 2616 - Batel",180469,"-25,441524923468","-49,281029881186",23,,Los Angeles,Novo mobiliário,597,265
302,"Rua São Leopoldo, 144 - Seminário",180895,"-25,451337660238","-49,305657924361",32,,Los Angeles,Sem demarcação,597,265
303,"Rua Santa Rita de Cássia, 257 - Ahú",120989,"-25,404509291528","-49,258626401424",6,,Los Angeles,Novo mobiliário,597,265
304,"Avenida Silva Jardim, 7299 - Rebouças",180892,"-25,451086993096","-49,297603250689",6,,Ahú,Novo mobiliário,596,265
305,"Rua São Leopoldo, 1 - Seminário",180896,"-25,451439380089","-49,305690110869",3,,Ahú,Novo mobiliário,596,265
306,"Rua S Sebastião, 27 - Ahu",120714,"-25,406094845623","-49,257314519014",27,,Ahú,Novo mobiliário,596,265
307,"Av. Cândido de Abreu, 51  - Centro Cívico",103155,"-25,423025625694","-49,269924530035",16,,Los Angeles,Novo mobiliário,597,265
308,"Av. Cândido de Abreu, 707 - Centro Cívico",110120,"-25,418154239854","-49,268749999896",14,,Los Angeles,Novo mobiliário,597,265
309,"Rua Barão do Serro Azul, 217 - São Francisco",110122,"-25,427695151901","-49,271025854244",17,,Los Angeles,Placa em cano,597,265
310,"Av. Sete de Setembro, 6311 - Seminário",180722,"-25,450029825926","-49,299209893889",29,,Los Angeles,Chapéu chinês,597,265
311,"Rua Jaime Veiga, 302 - Seminário",180899,"-25,452143138887","-49,310076527613",1,,Ahú,Novo mobiliário,596,265
312,"Av. Anita Garibaldi, 888 - Juvevê",120233,"-25,404545273926","-49,257811338847",28,,Ahú,Novo mobiliário,596,265
313,"Av. Silva Jardim, 482-498 - Seminário, Curitiba - PR",181034,"-25,452469374164","-49,303489092895",4,,Ahú,Novo mobiliário,596,265
314,"Av. Cândido de Abreu, 501 - Centro Cívico",110121,"-25,419969941954","-49,269177812233",15,,Los Angeles,Novo mobiliário,597,265
315,"R. Mal. Hermes, 910 - Centro Cívico",120100,"-25,410867950571","-49,266023353639",12,,Los Angeles,Novo mobiliário,597,265
316,"Rua Prof. Benedito N dos Santos, 42 - Centro Cívico",120706,"-25,413776385812","-49,266247318092",13,,Los Angeles,Novo mobiliário,597,265
317,"Rua Vereador Washington Mansur, 134 - Ahú",120232,"-25,402697686074","-49,259931946796",5,,Los Angeles,Novo mobiliário,597,265
318,"Rua Marechal Mallet, 279 - Ahu",120976,"-25,409859076878","-49,261351854748",9,,Los Angeles,Novo mobiliário,597,265
319,"Av. Silva Jardim, 5129 - Água Verde",110081,"-25,443193510851","-49,276324538643",12,,Ahú,Novo mobiliário,596,265
320,"Rua Dep. Mário de Barros, 1129 - Juvevê",120114,"-25,412710335095","-49,26529842576",21,,Ahú,Novo mobiliário,596,265
321,"Alameda Dr. Muricy, 701 - Centro",110218,"-25,431382964984","-49,272843533262",19,,Los Angeles,Placa em cano,597,265
322,"Rua Manoel Eufrásio, 1018 - Juveve",120974,"-25,409654355507","-49,262957156843",10,,Los Angeles,Novo mobiliário,597,265
323,"Av. Visc. de Guarapuava, 2302 - Centro",110090,"-25,440675380742","-49,278876067346",22,,Los Angeles,Novo mobiliário,597,265
324,"Rua Francisco Rocha, 2-130 - Batel",180884,"-25,445392954434","-49,287607998795",25,,Los Angeles,Chapéu chinês,597,265
325,"Av. Sete de Setembro, 6751 - Seminário",180881,"-25,451732452869","-49,303666384167",31,,Los Angeles,Chapéu chinês,597,265
326,"Rua São Leopoldo, 352 - Seminário",180897,"-25,451093246714","-49,307976694054",33,,Los Angeles,Placa em cano,597,265
327,Marechal Floriano Peixoto - 265 - Ahú / los Angeles,103272,"-25,432601297492","-49,271034629292",15,,Ahú,Novo mobiliário,596,265
328,"Rua Heitor S de França, 295 - Centro Cívico",110426,"-25,420488362885","-49,26838521947",18,,Ahú,Chapéu chinês,596,265
329,"Rua Harry Blas Gom, 1-131 - Seminário",180898,"-25,45153383416","-49,308306605763",2,,Ahú,Novo mobiliário,596,265
330,"Av. Silva Jardim, 989 - Rebouças",110088,"-25,440927646741","-49,270359305794",14,,Ahú,Chapéu chinês,596,265
331,"Rua Alberto Folloni, 477 - Juvevê",120098,"-25,41108","-49,26382",22,,Ahú,Novo mobiliário,596,265
332,"Rua S Sebastião, 219 - Ahu",120713,"-25,405612708093","-49,259756705523",26,,Ahú,Novo mobiliário,596,265
333,"R. Vereador Washington Mansur, 892 - Ahú",120007,"-25,395384001468","-49,258242155117",2,,Los Angeles,Novo mobiliário,597,265
